,Price,Address,Prop_type,Size,Bath,Bed
167, 700 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Condo/Apartment,  90 m2 ,  1 ,  2 
168, 750 €  /  Monthly  ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  91 m2 ,  1 ,  2 
169, 1 300 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  80 m2 ,  1 ,  2 
170, 850 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  42 m2 ,  1 ,  1 
171, 1 200 €  /  Monthly  ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  110 m2 ,  2 ,  3 
172, 1 800 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  116 m2 ,  2 ,  2 
173, 900 €  /  Monthly  ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  89 m2 ,  2 ,  3 
174, 1 750 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  130 m2 ,  2 ,  2 
175, 900 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  49 m2 ,  1 ,  1 
176, 3 100 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  112 m2 ,  3 ,  2 
177, 1 400 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Condo/Apartment,  100 m2 ,  2 ,  3 
178, 1 400 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  107 m2 ,  2 ,  3 
179, 700 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  75 m2 ,  1 ,  2 
180, 850 €  /  Monthly  ," Lisboa -   Mafra, Venda do Pinheiro e Santo Estêvão das Galés  ",Condo/Apartment,  84 m2 ,  1 ,  2 
181, 3 000 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  90 m2 ,  2 ,  3 
182, 2 300 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  79 m2 ,  2 ,  2 
183, 600 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Store,  180 m2 ,  1 ,  -- 
184, 1 650 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  85 m2 ,  2 ,  2 
185, 800 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  38 m2 ,  1 ,  2 
186, 900 €  /  Monthly  ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  54 m2 ,  1 ,  1 
187, 1 600 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  126 m2 ,  2 ,  3 
188, 120 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Garage,  12 m2 ,  0 ,  -- 
189, 900 €  /  Monthly  ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  69 m2 ,  1 ,  2 
190, 5 000 €  /  Monthly  ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",Condo/Apartment,  164 m2 ,  3 ,  3 
191, 950 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  45 m2 ,  1 ,  1 
192, 1 490 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  80 m2 ,  2 ,  1 
193, 1 950 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  95 m2 ,  2 ,  2 
194, 2 900 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  107 m2 ,  3 ,  3 
195, 3 250 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  107 m2 ,  2 ,  3 
196, 1 000 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Sale of Business,  25 m2 ,  1 ,  -- 
197, 1 000 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  90 m2 ,  2 ,  2 
198, 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  154 m2 ,  2 ,  4 
199, 650 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  33 m2 ,  0 ,  -- 
200, 2 900 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  164 m2 ,  2 ,  3 
