,Price,Address,Prop_type,Size,Bath,Bed
50, 295 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  101 m2 ,  0 ,  3 
51, 350 000 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  54 m2 ,  1 ,  2 
52, 315 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  99 m2 ,  1 ,  3 
53, 470 000 € ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  80 m2 ,  2 ,  3 
54, 420 000 € ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  102 m2 ,  1 ,  3 
55, 255 000 € ," Lisboa -   Mafra, Malveira e São Miguel de Alcainça  ",Condo/Apartment,  98 m2 ,  2 ,  3 
56, 280 000 € ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  65 m2 ,  2 ,  2 
57, 342 000 € ," Lisboa -   Cascais, Alcabideche  ",Condo/Apartment,  73 m2 ,  1 ,  1 
58, 300 000 € ," Lisboa -   Mafra, Ericeira  ",Condo/Apartment,  78 m2 ,  1 ,  2 
59, 425 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  146 m2 ,  2 ,  3 
60, 270 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  117 m2 ,  2 ,  3 
61, 419 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  145 m2 ,  2 ,  2 
62, 350 000 € ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  110 m2 ,  2 ,  3 
63, 289 000 € ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  125 m2 ,  2 ,  4 
64, 310 000 € ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  50 m2 ,  1 ,  1 
65, 275 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  67 m2 ,  1 ,  2 
66, 425 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  120 m2 ,  1 ,  4 
67, 255 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  130 m2 ,  2 ,  3 
68, 268 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  121 m2 ,  2 ,  3 
69, 299 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  95 m2 ,  2 ,  3 
70, 350 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  100 m2 ,  1 ,  2 
71, 310 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  62 m2 ,  2 ,  3 
72, 270 000 € ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  53 m2 ,  1 ,  1 
73, 422 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  83 m2 ,  1 ,  3 
74, 310 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  49 m2 ,  1 ,  1 
75, 260 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  82 m2 ,  2 ,  3 
76, 370 000 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  139 m2 ,  2 ,  2 
77, 449 900 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  85 m2 ,  2 ,  2 
