Price,Address,Prop_type,Size,Bath,Bed
 57 000 € ," Porto -   Marco de Canaveses, Bem Viver  ",House,  53 m2 ,  0 ,  1 
 50 000 € ," Porto -   Marco de Canaveses, Várzea, Aliviada e Folhada  ",House,  106 m2 ,  0 ,  1 
 159 000 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  157 m2 ,  3 ,  3 
 400 000 € ," Porto -   Marco de Canaveses, Alpendorada, Várzea e Torrão  ",House,  232 m2 ,  3 ,  4 
 420 000 € ," Porto -   Vila Nova de Gaia, Arcozelo  ",House,  121 m2 ,  1 ,  2 
 315 600 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",House,  180 m2 ,  2 ,  4 
 490 000 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",House,  250 m2 ,  5 ,  3 
 120 000 € ," Porto -   Paredes, Recarei  ",House,  60 m2 ,  0 ,  1 
 85 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",House,  40 m2 ,  0 ,  2 
 2 000 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",House,  9900 m2 ,  5 ,  4 
 147 500 € ," Porto -   Felgueiras, Pombeiro de Ribavizela  ",House,  319 m2 ,  0 ,  5 
 61 500 € ," Porto -   Santo Tirso, São Tomé Negrelos  ",House,  68 m2 ,  2 ,  2 
 350 000 € ," Porto -   Paços de Ferreira, Freamunde  ",House,  384 m2 ,  3 ,  3 
 635 000 € ," Porto -   Paços de Ferreira, Frazão Arreigada  ",House,  494 m2 ,  2 ,  5 
 120 000 € ," Porto -   Porto, Ramalde  ",House,  265 m2 ,  0 ,  4 
 1 980 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  415 m2 ,  6 ,  5 
 230 000 € ," Porto -   Felgueiras, Torrados e Sousa  ",House,  330 m2 ,  0 ,  3 
 320 000 € ," Porto -   Porto, Ramalde  ",House,  102 m2 ,  0 ,  3 
 1 100 000 € ," Porto -   Vila do Conde, Vila do Conde  ",House,  795 m2 ,  11 ,  7 
 699 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",House,  236 m2 ,  6 ,  6 
 179 000 € ," Porto -   Trofa, Coronado (São Romão e São Mamede)  ",House,  186 m2 ,  0 ,  3 
 180 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",House,  102 m2 ,  1 ,  2 
 38 000 € ," Porto -   Marco de Canaveses, Várzea, Aliviada e Folhada  ",House,  30 m2 ,  0 ,  2 
 350 000 € ," Porto -   Porto, Bonfim  ",House,  166 m2 ,  9 ,  3 
 230 000 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  132 m2 ,  3 ,  3 
 330 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",House,  150 m2 ,  3 ,  7 
 110 000 € ," Porto -   Santo Tirso, Monte Córdova  ",House,  41 m2 ,  0 ,  1 
 48 000 € ," Porto -   Penafiel, Rans  ",House,  43 m2 ,  0 ,  1 
 180 000 € ," Porto -   Maia, Moreira  ",House,  176 m2 ,  0 ,  0 
 23 000 € ," Porto -   Marco de Canaveses, Várzea, Aliviada e Folhada  ",House,  75 m2 ,  0 ,  0 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  135 m2 ,  4 ,  7 
 12 000 € ," Porto -   Baião, Campelo e Ovil  ",House,  35 m2 ,  2 ,  2 
 650 000 € ," Porto -   Porto, Lordelo do Ouro e Massarelos  ",House,  504 m2 ,  3 ,  7 
 349 000 € ," Porto -   Paços de Ferreira, Paços de Ferreira  ",House,  220 m2 ,  4 ,  3 
 225 000 € ," Porto -   Felgueiras, Pombeiro de Ribavizela  ",House,  320 m2 ,  2 ,  3 
 820 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  375 m2 ,  4 ,  3 
 820 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  375 m2 ,  4 ,  3 
 820 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  375 m2 ,  4 ,  3 
 710 000 € ," Porto -   Marco de Canaveses, Bem Viver  ",House,  263 m2 ,  0 ,  5 
 129 000 € ," Porto -   Marco de Canaveses, Sobretâmega  ",House,  198 m2 ,  0 ,  0 
 29 500 € ," Porto -   Paredes, Lordelo  ",House,  86 m2 ,  0 ,  3 
 350 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",House,  176 m2 ,  0 ,  4 
 525 000 € ," Porto -   Porto, Ramalde  ",House,  200 m2 ,  4 ,  6 
 320 000 € ," Porto -   Valongo, Ermesinde  ",House,  250 m2 ,  3 ,  5 
 935 000 € ," Porto -   Porto, Paranhos  ",House,  302 m2 ,  10 ,  10 
 440 000 € ," Porto -   Porto, Ramalde  ",House,  66 m2 ,  1 ,  2 
 150 000 € ," Porto -   Vila Nova de Gaia, Grijó e Sermonde  ",House,  70 m2 ,  0 ,  4 
 80 000 € ," Porto -   Vila Nova de Gaia, Grijó e Sermonde  ",House,  120 m2 ,  0 ,  2 
 650 000 € ," Porto -   Porto, Ramalde  ",House,  237 m2 ,  4 ,  4 
 1 200 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  272 m2 ,  4 ,  4 
 160 000 € ," Porto -   Paços de Ferreira, Raimonda  ",House,  125 m2 ,  0 ,  5 
 48 000 € ," Porto -   Amarante, Aboadela, Sanche e Várzea  ",House,  120 m2 ,  0 ,  3 
 130 000 € ," Porto -   Felgueiras, Pombeiro de Ribavizela  ",House,  165 m2 ,  1 ,  2 
 323 250 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  70 m2 ,  2 ,  2 
 458 450 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  109 m2 ,  2 ,  2 
 263 750 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  62 m2 ,  2 ,  1 
 253 450 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  61 m2 ,  2 ,  1 
 271 200 € ," Porto -   Santo Tirso, Lamelas e Guimarei  ",House,  200 m2 ,  3 ,  6 
 80 000 € ," Porto -   Marco de Canaveses, Várzea, Aliviada e Folhada  ",House,  115 m2 ,  0 ,  2 
 80 000 € ," Porto -   Marco de Canaveses, Marco  ",House,  94 m2 ,  0 ,  0 
 180 000 € ," Porto -   Penafiel, Rio Mau  ",House,  236 m2 ,  0 ,  2 
 82 500 € ," Porto -   Penafiel, Guilhufe e Urrô  ",House,  76 m2 ,  0 ,  2 
 260 000 € ," Porto -   Maia, Cidade da Maia  ",House,  170 m2 ,  3 ,  3 
 105 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  300 m2 ,  1 ,  5 
 94 000 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  199 m2 ,  2 ,  5 
 180 000 € ," Porto -   Maia, Pedrouços  ",House,  186 m2 ,  0 ,  4 
 24 000 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  90 m2 ,  0 ,  0 
 160 000 € ," Porto -   Felgueiras, Pedreira, Rande e Sernande  ",House,  221 m2 ,  1 ,  3 
 250 000 € ," Porto -   Porto, Campanhã  ",House,  236 m2 ,  9 ,  2 
 280 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",House,  488 m2 ,  0 ,  4 
 570 000 € ," Porto -   Vila Nova de Gaia, São Felix da Marinha  ",House,  211 m2 ,  4 ,  3 
 850 000 € ," Porto -   Vila Nova de Gaia, São Felix da Marinha  ",House,  240 m2 ,  4 ,  3 
 750 000 € ," Porto -   Vila Nova de Gaia, São Felix da Marinha  ",House,  207 m2 ,  4 ,  3 
 265 000 € ," Porto -   Marco de Canaveses, Soalhães  ",House,  227 m2 ,  3 ,  4 
 290 000 € ," Porto -   Baião, Ancede e Ribadouro  ",House,  183 m2 ,  8 ,  5 
 220 000 € ," Porto -   Porto, Campanhã  ",House,  445 m2 ,  0 ,  4 
 260 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  223 m2 ,  2 ,  2 
 159 000 € ," Porto -   Maia, Milheirós  ",House,  142 m2 ,  2 ,  3 
 600 000 € ," Porto -   Porto, Ramalde  ",House,  254 m2 ,  5 ,  4 
 575 000 € ," Porto -   Porto, Ramalde  ",House,  229 m2 ,  5 ,  4 
 295 000 € ," Porto -   Felgueiras, Airães  ",House,  692 m2 ,  3 ,  4 
 76 500 € ," Porto -   Felgueiras, Idães  ",House,  136 m2 ,  0 ,  2 
 330 000 € ," Porto -   Amarante, Figueiró (Santiago e Santa Cristina)  ",House,  300 m2 ,  4 ,  4 
 1 350 000 € ," Porto -   Baião, Campelo e Ovil  ",House,  790 m2 ,  18 ,  8 
 545 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  810 m2 ,  4 ,  4 
 200 000 € ," Porto -   Valongo, Valongo  ",House,  132 m2 ,  2 ,  6 
 60 000 € ," Porto -   Baião, Ancede e Ribadouro  ",House,  45 m2 ,  0 ,  2 
 1 200 000 € ," Porto -   Porto, Ramalde  ",House,  352 m2 ,  4 ,  7 
 42 000 € ," Porto -   Felgueiras, Friande  ",House,  184 m2 ,  1 ,  3 
 25 000 € ," Porto -   Marco de Canaveses, Vila Boa do Bispo  ",House,  32 m2 ,  0 ,  0 
 25 000 € ," Porto -   Marco de Canaveses, Vila Boa do Bispo  ",House,  32 m2 ,  0 ,  0 
 25 000 € ," Porto -   Marco de Canaveses, Vila Boa do Bispo  ",House,  110 m2 ,  0 ,  0 
 1 700 000 € ," Porto -   Porto, Campanhã  ",House,  1451 m2 ,  0 ,  10 
 83 000 € ," Porto -   Santo Tirso, Carreira e Refojos de Riba de Ave  ",House,  111 m2 ,  1 ,  2 
 330 000 € ," Porto -   Marco de Canaveses, Marco  ",House,  277 m2 ,  3 ,  5 
 350 000 € ," Porto -   Porto, Paranhos  ",House,  325 m2 ,  0 ,  3 
 46 000 € ," Porto -   Baião, Ancede e Ribadouro  ",House,  43 m2 ,  1 ,  2 
 950 000 € ," Porto -   Vila Nova de Gaia, Arcozelo  ",House,  230 m2 ,  4 ,  4 
 950 000 € ," Porto -   Porto, Bonfim  ",House,  218 m2 ,  5 ,  4 
 550 000 € ," Porto -   Paços de Ferreira, Carvalhosa  ",House,  551 m2 ,  6 ,  5 
 25 000 € ," Porto -   Baião, Teixeira e Teixeiró  ",House,  72 m2 ,  1 ,  2 
 880 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",House,  378 m2 ,  4 ,  4 
 250 000 € ," Porto -   Vila Nova de Gaia, Avintes  ",House,  231 m2 ,  1 ,  5 
 1 600 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",House,  280 m2 ,  1 ,  6 
 90 000 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  93 m2 ,  0 ,  3 
 332 500 € ," Porto -   Vila Nova de Gaia, Serzedo e Perosinho  ",House,  176 m2 ,  2 ,  4 
 237 500 € ," Porto -   Vila Nova de Gaia, Serzedo e Perosinho  ",House,  148 m2 ,  2 ,  4 
 115 000 € ," Porto -   Baião, Campelo e Ovil  ",House,  120 m2 ,  1 ,  2 
 185 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",House,  126 m2 ,  2 ,  1 
 80 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",House,  185 m2 ,  1 ,  2 
 395 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",House,  400 m2 ,  4 ,  5 
 68 000 € ," Porto -   Paredes, Sobreira  ",House,  124 m2 ,  2 ,  3 
 150 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",House,  162 m2 ,  0 ,  3 
 19 950 € ," Porto -   Baião, Gestaçô  ",House,  43 m2 ,  0 ,  0 
 845 000 € ," Porto -   Vila Nova de Gaia, Vilar de Andorinho  ",House,  4335 m2 ,  -- ,  7 
 70 000 € ," Porto -   Amarante, Mancelos  ",House,  76 m2 ,  0 ,  2 
 149 000 € ," Porto -   Maia, Pedrouços  ",House,  126 m2 ,  1 ,  3 
 56 500 € ," Porto -   Felgueiras, Penacova  ",House,  251 m2 ,  0 ,  2 
 259 000 € ," Porto -   Felgueiras, Pinheiro  ",House,  1525 m2 ,  3 ,  4 
 375 000 € ," Porto -   Paredes, Astromil  ",House,  407 m2 ,  2 ,  3 
 225 000 € ," Porto -   Baião, Ancede e Ribadouro  ",House,  314 m2 ,  4 ,  5 
 199 900 € ," Porto -   Santo Tirso, São Tomé Negrelos  ",House,  163 m2 ,  2 ,  5 
 57 000 € ," Porto -   Baião, Campelo e Ovil  ",House,  90 m2 ,  0 ,  0 
 85 000 € ," Porto -   Porto, Campanhã  ",House,  348 m2 ,  0 ,  0 
 250 000 € ," Porto -   Amarante, Bustelo, Carneiro e Carvalho de Rei  ",House,  8877 m2 ,  0 ,  6 
 390 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",House,  168 m2 ,  2 ,  3 
 115 000 € ," Porto -   Porto, Campanhã  ",House,  76 m2 ,  0 ,  2 
 700 000 € ," Porto -   Vila Nova de Gaia, Sandim, Olival, Lever e Crestuma  ",House,  24738 m2 ,  0 ,  2 
 750 000 € ," Porto -   Santo Tirso, Reguenga  ",House,  520 m2 ,  4 ,  3 
 750 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  5046 m2 ,  2 ,  5 
 60 000 € ," Porto -   Paredes, Aguiar de Sousa  ",House,  40 m2 ,  0 ,  0 
 2 000 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",House,  354 m2 ,  6 ,  -- 
 800 000 € ," Porto -   Lousada, Figueiras e Covas  ",House,  424 m2 ,  6 ,  5 
 485 000 € ," Porto -   Trofa, Muro  ",House,  355 m2 ,  3 ,  3 
 487 500 € ," Porto -   Trofa, Muro  ",House,  355 m2 ,  3 ,  3 
 477 500 € ," Porto -   Trofa, Muro  ",House,  355 m2 ,  3 ,  3 
 850 000 € ," Porto -   Maia, Vila Nova da Telha  ",House,  609 m2 ,  6 ,  5 
 299 000 € ," Porto -   Maia, Castêlo da Maia  ",House,  315 m2 ,  3 ,  3 
 350 000 € ," Porto -   Marco de Canaveses, Marco  ",House,  93 m2 ,  0 ,  0 
 57 000 € ," Porto -   Felgueiras, Penacova  ",House,  314 m2 ,  0 ,  0 
 47 500 € ," Porto -   Baião, Santa Marinha do Zêzere  ",House,  65 m2 ,  1 ,  3 
 180 000 € ," Porto -   Marco de Canaveses, Constance  ",House,  390 m2 ,  -- ,  2 
 450 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  250 m2 ,  4 ,  4 
 395 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  317 m2 ,  0 ,  3 
 395 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  317 m2 ,  3 ,  3 
 430 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  318 m2 ,  0 ,  3 
 495 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  318 m2 ,  3 ,  3 
 499 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  318 m2 ,  4 ,  3 
 495 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  318 m2 ,  0 ,  3 
 425 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  318 m2 ,  0 ,  3 
 425 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  379 m2 ,  0 ,  4 
 425 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  415 m2 ,  0 ,  4 
 365 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  317 m2 ,  3 ,  3 
 425 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  318 m2 ,  0 ,  3 
 1 750 000 € ," Porto -   Gondomar, Foz do Sousa e Covelo  ",House,  615 m2 ,  4 ,  3 
 325 000 € ," Porto -   Penafiel, Paço de Sousa  ",House,  230 m2 ,  2 ,  4 
 47 500 € ," Porto -   Paredes, Louredo  ",House,  1600 m2 ,  0 ,  0 
 38 200 € ," Porto -   Paredes, Paredes  ",House,  31 m2 ,  0 ,  0 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  146 m2 ,  2 ,  4 
 109 000 € ," Porto -   Felgueiras, Refontoura  ",House,  730 m2 ,  0 ,  3 
 800 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",House,  381 m2 ,  6 ,  6 
 45 000 € ," Porto -   Baião, Santa Cruz do Douro e São Tomé de Covelas  ",House,  150 m2 ,  0 ,  3 
 550 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  1130 m2 ,  0 ,  4 
 695 000 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",House,  471 m2 ,  7 ,  3 
 620 000 € ," Porto -   Maia, Cidade da Maia  ",House,  298 m2 ,  0 ,  4 
 125 000 € ," Porto -   Paredes, Recarei  ",House,  664 m2 ,  2 ,  3 
 12 500 € ," Porto -   Baião, Campelo e Ovil  ",House,  322 m2 ,  1 ,  2 
 1 000 000 € ," Porto -   Vila do Conde, Vilar e Mosteiró  ",House,  497 m2 ,  0 ,  5 
 70 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",House,  60 m2 ,  0 ,  3 
 80 000 € ," Porto -   Felgueiras, Torrados e Sousa  ",House,  102 m2 ,  0 ,  0 
 78 200 € ," Porto -   Penafiel, Guilhufe e Urrô  ",House,  50 m2 ,  1 ,  1 
 215 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  118 m2 ,  1 ,  2 
 895 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  710 m2 ,  6 ,  4 
 78 000 € ," Porto -   Paredes, Lordelo  ",House,  89 m2 ,  0 ,  4 
 33 000 € ," Porto -   Baião, Campelo e Ovil  ",House,  91 m2 ,  2 ,  3 
 85 000 € ," Porto -   Baião, Viariz  ",House,  76 m2 ,  1 ,  2 
 298 165 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  85 m2 ,  1 ,  2 
 358 050 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  93 m2 ,  1 ,  2 
 290 160 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  73 m2 ,  1 ,  2 
 227 136 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  58 m2 ,  1 ,  1 
 200 000 € ," Porto -   Amarante, Mancelos  ",House,  1055 m2 ,  0 ,  3 
 275 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  77 m2 ,  1 ,  1 
 250 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  62 m2 ,  1 ,  1 
 250 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  62 m2 ,  1 ,  1 
 285 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  82 m2 ,  1 ,  1 
 285 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  81 m2 ,  1 ,  1 
 1 100 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  420 m2 ,  5 ,  4 
 495 000 € ," Porto -   Vila Nova de Gaia, Madalena  ",House,  260 m2 ,  0 ,  0 
 375 000 € ," Porto -   Paredes, Paredes  ",House,  110 m2 ,  4 ,  6 
 695 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  331 m2 ,  3 ,  3 
 200 000 € ," Porto -   Baião, Teixeira e Teixeiró  ",House,  146 m2 ,  3 ,  4 
 70 000 € ," Porto -   Felgueiras, Vila Fria e Vizela (São Jorge)  ",House,  1652 m2 ,  0 ,  3 
 429 000 € ," Porto -   Amarante, Figueiró (Santiago e Santa Cristina)  ",House,  1903 m2 ,  3 ,  5 
 117 000 € ," Porto -   Felgueiras, Macieira da Lixa e Caramos  ",House,  3200 m2 ,  -- ,  0 
 144 000 € ," Porto -   Maia, São Pedro Fins  ",House,  119 m2 ,  0 ,  2 
 57 000 € ," Porto -   Paredes, Lordelo  ",House,  1240 m2 ,  0 ,  0 
 79 900 € ," Porto -   Amarante, Figueiró (Santiago e Santa Cristina)  ",House,  264 m2 ,  0 ,  5 
 20 000 € ," Porto -   Baião, Baião (Santa Leocádia) e Mesquinhata  ",House,  72 m2 ,  0 ,  3 
 215 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  444 m2 ,  0 ,  4 
 785 000 € ," Porto -   Valongo, Alfena  ",House,  245 m2 ,  3 ,  4 
 63 000 € ," Porto -   Marco de Canaveses, Sande e São Lourenço  ",House,  84 m2 ,  0 ,  2 
 232 500 € ," Porto -   Lousada, Lustosa e Barrosas (Santo Estêvão)  ",House,  193 m2 ,  2 ,  4 
 45 000 € ," Porto -   Penafiel, Abragão  ",House,  9700 m2 ,  0 ,  0 
 400 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  185 m2 ,  3 ,  4 
 165 000 € ," Porto -   Baião, Gove  ",House,  268 m2 ,  1 ,  3 
 56 500 € ," Porto -   Paços de Ferreira, Freamunde  ",House,  63 m2 ,  1 ,  2 
 99 000 € ," Porto -   Marco de Canaveses, Vila Boa do Bispo  ",House,  199 m2 ,  2 ,  4 
 315 000 € ," Porto -   Baião, Campelo e Ovil  ",House,  265 m2 ,  4 ,  3 
 105 000 € ," Porto -   Paços de Ferreira, Paços de Ferreira  ",House,  107 m2 ,  0 ,  0 
 255 000 € ," Porto -   Vila Nova de Gaia, São Felix da Marinha  ",Condo/Apartment,  105 m2 ,  2 ,  2 
 198 500 € ," Porto -   Paços de Ferreira, Paços de Ferreira  ",Condo/Apartment,  132 m2 ,  2 ,  3 
 138 000 € ," Porto -   Vila Nova de Gaia, Grijó e Sermonde  ",Condo/Apartment,  97 m2 ,  2 ,  2 
 225 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  89 m2 ,  1 ,  1 
 225 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  53 m2 ,  1 ,  1 
 225 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  51 m2 ,  1 ,  1 
 227 500 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  53 m2 ,  1 ,  1 
 227 500 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  51 m2 ,  1 ,  1 
 230 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  53 m2 ,  1 ,  1 
 230 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  51 m2 ,  1 ,  1 
 225 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  51 m2 ,  1 ,  1 
 232 500 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  53 m2 ,  1 ,  1 
 227 500 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  51 m2 ,  1 ,  1 
 235 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  53 m2 ,  1 ,  1 
 230 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  51 m2 ,  1 ,  1 
 305 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 305 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 310 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 310 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  68 m2 ,  2 ,  2 
 315 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 315 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  68 m2 ,  2 ,  2 
 320 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 335 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 300 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 300 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  69 m2 ,  2 ,  2 
 234 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  61 m2 ,  1 ,  1 
 130 000 € ," Porto -   Paredes, Paredes  ",Condo/Apartment,  86 m2 ,  0 ,  2 
 140 000 € ," Porto -   Paredes, Paredes  ",Condo/Apartment,  86 m2 ,  1 ,  2 
 140 000 € ," Porto -   Paredes, Paredes  ",Condo/Apartment,  86 m2 ,  1 ,  2 
 166 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",Condo/Apartment,  80 m2 ,  1 ,  2 
 199 900 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  104 m2 ,  2 ,  2 
 189 900 € ," Porto -   Gondomar, Rio Tinto  ",Condo/Apartment,  120 m2 ,  2 ,  3 
 215 000 € ," Porto -   Porto, Campanhã  ",Condo/Apartment,  53 m2 ,  1 ,  2 
 225 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  96 m2 ,  1 ,  1 
 130 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  89 m2 ,  2 ,  3 
 266 000 € ," Porto -   Matosinhos, Perafita, Lavra e Santa Cruz do Bispo  ",Condo/Apartment,  141 m2 ,  2 ,  3 
 150 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",Condo/Apartment,  112 m2 ,  1 ,  2 
 185 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  92 m2 ,  2 ,  2 
 179 900 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  105 m2 ,  3 ,  3 
 159 900 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 160 000 € ," Porto -   Marco de Canaveses, Marco  ",Condo/Apartment,  118 m2 ,  2 ,  3 
 239 900 € ," Porto -   Santo Tirso, Aves  ",Condo/Apartment,  167 m2 ,  3 ,  3 
 218 500 € ," Porto -   Valongo, Valongo  ",Condo/Apartment,  113 m2 ,  2 ,  3 
