,Price,Address,Prop_type,Size,Bath,Bed
51, 700 000 € ," Porto -   Porto, Lordelo do Ouro e Massarelos  ",House,  245 m2 ,  4 ,  3 
52, 75 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",House,  80 m2 ,  0 ,  1 
53, 355 000 € ," Porto -   Valongo, Alfena  ",House,  279 m2 ,  4 ,  4 
54, 110 000 € ," Porto -   Amarante, Lomba  ",House,  72 m2 ,  0 ,  2 
55, 849 500 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",House,  220 m2 ,  4 ,  4 
56, 150 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  26 m2 ,  1 ,  1 
57, 180 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  40 m2 ,  1 ,  1 
58, 350 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",House,  168 m2 ,  2 ,  4 
59, 275 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",House,  142 m2 ,  3 ,  3 
60, 159 900 € ," Porto -   Santo Tirso, Rebordões  ",House,  112 m2 ,  2 ,  3 
61, 106 500 € ," Porto -   Trofa, Alvarelhos e Guidões  ",House,  92 m2 ,  1 ,  3 
62, 430 000 € ," Porto -   Maia, Pedrouços  ",House,  163 m2 ,  3 ,  3 
63, 25 000 € ," Porto -   Santo Tirso, Vila Nova do Campo  ",House,  248 m2 ,  0 ,  2 
64, 60 000 € ," Porto -   Lousada, Nevogilde  ",House,  50 m2 ,  1 ,  2 
65, 35 000 € ," Porto -   Penafiel, Canelas  ",House,  90 m2 ,  0 ,  1 
66, 167 500 € ," Porto -   Penafiel, Canelas  ",House,  88 m2 ,  2 ,  4 
67, 79 950 € ," Porto -   Felgueiras, Vila Cova da Lixa e Borba de Godim  ",House,  94 m2 ,  0 ,  3 
68, 215 000 € ," Porto -   Felgueiras, Airães  ",House,  122 m2 ,  3 ,  3 
69, 51 500 € ," Porto -   Felgueiras, Pombeiro de Ribavizela  ",House,  120 m2 ,  0 ,  0 
70, 106 000 € ," Porto -   Amarante, Fregim  ",House,  161 m2 ,  1 ,  2 
71, 47 500 € ," Porto -   Baião, Teixeira e Teixeiró  ",House,  63 m2 ,  0 ,  0 
72, 3 500 € ," Porto -   Baião, Teixeira e Teixeiró  ",House,  44 m2 ,  0 ,  1 
73, 750 000 € ," Porto -   Maia, Cidade da Maia  ",House,  212 m2 ,  5 ,  4 
74, 125 000 € ," Porto -   Santo Tirso, Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães  ",House,  265 m2 ,  6 ,  5 
75, 449 000 € ," Porto -   Maia, Moreira  ",House,  190 m2 ,  4 ,  4 
76, 265 000 € ," Porto -   Trofa, Coronado (São Romão e São Mamede)  ",House,  350 m2 ,  3 ,  4 
77, 1 350 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  372 m2 ,  5 ,  4 
78, 270 000 € ," Porto -   Santo Tirso, Roriz  ",House,  296 m2 ,  3 ,  3 
79, 295 000 € ," Porto -   Santo Tirso, Areias, Sequeiró, Lama e Palmeira  ",House,  300 m2 ,  2 ,  3 
80, 279 000 € ," Porto -   Valongo, Ermesinde  ",House,  209 m2 ,  3 ,  4 
81, 55 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  82 m2 ,  1 ,  2 
82, 139 000 € ," Porto -   Vila Nova de Gaia, Pedroso e Seixezelo  ",House,  84 m2 ,  2 ,  4 
83, 1 200 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  165 m2 ,  10 ,  8 
84, 130 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  43 m2 ,  1 ,  2 
85, 165 000 € ," Porto -   Paredes, Vilela  ",House,  112 m2 ,  1 ,  2 
86, 66 000 € ," Porto -   Paços de Ferreira, Eiriz  ",House,  93 m2 ,  0 ,  0 
87, 585 000 € ," Porto -   Valongo, Valongo  ",House,  300 m2 ,  7 ,  4 
88, 494 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",House,  210 m2 ,  4 ,  4 
89, 695 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",House,  278 m2 ,  4 ,  4 
90, 155 000 € ," Porto -   Vila Nova de Gaia, Sandim, Olival, Lever e Crestuma  ",House,  56 m2 ,  1 ,  3 
91, 36 500 € ," Porto -   Amarante, Figueiró (Santiago e Santa Cristina)  ",House,  102 m2 ,  0 ,  2 
92, 450 000 € ," Porto -   Matosinhos, Perafita, Lavra e Santa Cruz do Bispo  ",House,  154 m2 ,  4 ,  4 
93, 530 000 € ," Porto -   Vila Nova de Gaia, Serzedo e Perosinho  ",House,  260 m2 ,  3 ,  3 
94, 110 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",House,  40 m2 ,  1 ,  2 
95, 170 000 € ," Porto -   Valongo, Ermesinde  ",House,  240 m2 ,  2 ,  3 
96, 289 900 € ," Porto -   Vila Nova de Gaia, Serzedo e Perosinho  ",House,  174 m2 ,  3 ,  4 
97, 175 000 € ," Porto -   Valongo, Ermesinde  ",House,  134 m2 ,  2 ,  3 
98, 45 000 € ," Porto -   Marco de Canaveses, Sande e São Lourenço  ",House,  104 m2 ,  0 ,  2 
