,Price,Address,Prop_type,Size,Bath,Bed
57, 372 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",House,  195 m2 ,  3 ,  5 
58, 120 000 € ," Braga -   Póvoa de Lanhoso, Taíde  ",House,  53 m2 ,  1 ,  1 
59, 110 000 € ," Braga -   Celorico de Basto, Ribas  ",House,  68 m2 ,  2 ,  3 
60, 20 000 € ," Braga -   Vila Verde, Aboim da Nóbrega e Gondomar  ",House,  46 m2 ,  0 ,  1 
61, 300 000 € ," Braga -   Vila Nova de Famalicão, Gavião  ",House,  194 m2 ,  3 ,  3 
62, 400 000 € ," Braga -   Vila Nova de Famalicão, Gavião  ",House,  207 m2 ,  4 ,  4 
63, 350 000 € ," Braga -   Vila Nova de Famalicão, Gavião  ",House,  194 m2 ,  4 ,  3 
64, 340 000 € ," Braga -   Vila Nova de Famalicão, Gavião  ",House,  194 m2 ,  4 ,  3 
65, 340 000 € ," Braga -   Vila Nova de Famalicão, Gavião  ",House,  194 m2 ,  4 ,  3 
66, 295 000 € ," Braga -   Braga, Gualtar  ",House,  205 m2 ,  4 ,  4 
67, 175 000 € ," Braga -   Vila Nova de Famalicão, Vermoim  ",House,  92 m2 ,  1 ,  2 
68, 230 000 € ," Braga -   Amares, Amares e Figueiredo  ",House,  150 m2 ,  2 ,  3 
69, 289 000 € ," Braga -   Vila Nova de Famalicão, Delães  ",House,  123 m2 ,  3 ,  3 
70, 179 000 € ," Braga -   Vila Nova de Famalicão, Carreira e Bente  ",House,  140 m2 ,  0 ,  4 
71, 430 000 € ," Braga -   Barcelos, Várzea  ",House,  178 m2 ,  2 ,  3 
72, 145 000 € ," Braga -   Braga, Real, Dume e Semelhe  ",House,  144 m2 ,  2 ,  3 
73, 260 000 € ," Braga -   Guimarães, Polvoreira  ",House,  130 m2 ,  0 ,  3 
74, 249 000 € ," Braga -   Guimarães, Selho São Lourenço e Gominhães  ",House,  156 m2 ,  2 ,  3 
75, 299 000 € ," Braga -   Póvoa de Lanhoso, Vilela  ",House,  234 m2 ,  3 ,  3 
76, 269 900 € ," Braga -   Amares, Carrazedo  ",House,  144 m2 ,  3 ,  3 
77, 630 000 € ," Braga -   Guimarães, Creixomil  ",House,  266 m2 ,  2 ,  6 
78, 210 000 € ," Braga -   Barcelos, Alheira e Igreja Nova  ",House,  178 m2 ,  0 ,  3 
79, 150 000 € ," Braga -   Fafe, Freitas e Vila Cova  ",House,  101 m2 ,  2 ,  3 
80, 324 000 € ," Braga -   Guimarães, Azurém  ",House,  162 m2 ,  2 ,  3 
81, 172 000 € ," Braga -   Fafe, Antime e Silvares (São Clemente)  ",House,  112 m2 ,  2 ,  5 
82, 520 000 € ," Braga -   Vieira do Minho, Ventosa e Cova  ",House,  234 m2 ,  4 ,  3 
83, 110 000 € ," Braga -   Póvoa de Lanhoso, Taíde  ",House,  53 m2 ,  0 ,  1 
84, 299 000 € ," Braga -   Póvoa de Lanhoso, Taíde  ",House,  147 m2 ,  0 ,  3 
85, 210 000 € ," Braga -   Fafe, São Martinho (Silvares)  ",House,  332 m2 ,  4 ,  3 
86, 299 000 € ," Braga -   Braga, Lomar e Arcos  ",House,  220 m2 ,  2 ,  4 
87, 269 990 € ," Braga -   Guimarães, Abação e Gémeos  ",House,  211 m2 ,  3 ,  4 
88, 129 900 € ," Braga -   Fafe, Fafe  ",House,  84 m2 ,  2 ,  1 
89, 1 160 000 € ," Braga -   Fafe, Arões (São Romão)  ",House,  600 m2 ,  5 ,  5 
90, 214 000 € ," Braga -   Guimarães, Ronfe  ",House,  105 m2 ,  2 ,  5 
91, 37 490 € ," Braga -   Guimarães, Abação e Gémeos  ",House,  44 m2 ,  0 ,  2 
92, 47 490 € ," Braga -   Guimarães, Abação e Gémeos  ",House,  73 m2 ,  0 ,  2 
93, 400 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",House,  180 m2 ,  3 ,  4 
94, 25 000 € ," Braga -   Vila Verde, Ribeira do Neiva  ",House,  35 m2 ,  0 ,  0 
95, 70 000 € ," Braga -   Vila Verde, Prado (São Miguel)  ",House,  177 m2 ,  0 ,  0 
96, 350 000 € ," Braga -   Braga, Real, Dume e Semelhe  ",House,  165 m2 ,  3 ,  3 
97, 265 000 € ," Braga -   Celorico de Basto, Basto (São Clemente)  ",House,  241 m2 ,  0 ,  3 
98, 439 000 € ," Braga -   Esposende, Apúlia e Fão  ",House,  274 m2 ,  0 ,  2 
