,Price,Address,Prop_type,Size,Bath,Bed
56, 750 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",House,  240 m2 ,  3 ,  4 
57, 750 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",House,  225 m2 ,  3 ,  4 
58, 975 000 € ," Lisboa -   Mafra, Santo Isidoro  ",House,  210 m2 ,  4 ,  6 
59, 90 000 € ," Lisboa -   Lourinhã, Reguengo Grande  ",House,  109 m2 ,  2 ,  2 
60, 330 000 € ," Lisboa -   Odivelas, Ramada e Caneças  ",House,  122 m2 ,  2 ,  3 
61, 510 000 € ," Lisboa -   Sintra, Queluz e Belas  ",House,  218 m2 ,  3 ,  3 
62, 3 750 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  352 m2 ,  6 ,  4 
63, 497 500 € ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",House,  183 m2 ,  3 ,  5 
64, 349 500 € ," Lisboa -   Cascais, Alcabideche  ",House,  80 m2 ,  1 ,  4 
65, 120 000 € ," Lisboa -   Amadora, Mina de Água  ",House,  137 m2 ,  0 ,  2 
66, 300 000 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",House,  136 m2 ,  2 ,  3 
67, 100 000 € ," Lisboa -   Sobral de Monte Agraço, São Quintino  ",House,  96 m2 ,  0 ,  2 
68, 550 000 € ," Lisboa -   Vila Franca de Xira, Alhandra, São João dos Montes e Calhandriz  ",House,  357 m2 ,  4 ,  5 
69, 540 000 € ," Lisboa -   Azambuja, Alcoentre  ",House,  111 m2 ,  3 ,  3 
70, 1 500 000 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",House,  903 m2 ,  0 ,  7 
71, 149 000 € ," Lisboa -   Mafra, Enxara do Bispo, Gradil e Vila Franca do Rosário  ",House,  239 m2 ,  0 ,  2 
72, 500 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",House,  472 m2 ,  3 ,  4 
73, 499 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",House,  240 m2 ,  3 ,  5 
74, 249 000 € ," Lisboa -   Alenquer, Olhalvo  ",House,  299 m2 ,  3 ,  6 
75, 1 000 000 € ," Lisboa -   Mafra, Ericeira  ",House,  390 m2 ,  5 ,  4 
76, 950 000 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",House,  410 m2 ,  5 ,  5 
77, 1 375 000 € ," Lisboa -   Lisboa, Campo de Ourique  ",House,  168 m2 ,  5 ,  4 
78, 575 000 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",House,  193 m2 ,  0 ,  4 
79, 750 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  360 m2 ,  4 ,  3 
80, 400 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  102 m2 ,  2 ,  4 
81, 167 000 € ," Lisboa -   Lourinhã, São Bartolomeu dos Galegos e Moledo  ",House,  624 m2 ,  1 ,  3 
82, 1 250 000 € ," Lisboa -   Lisboa, Olivais  ",House,  180 m2 ,  5 ,  5 
83, 760 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",House,  179 m2 ,  4 ,  4 
84, 249 000 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",House,  140 m2 ,  1 ,  3 
85, 575 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",House,  130 m2 ,  3 ,  3 
86, 325 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",House,  225 m2 ,  2 ,  5 
87, 499 000 € ," Lisboa -   Mafra, Mafra  ",House,  157 m2 ,  2 ,  5 
88, 249 000 € ," Lisboa -   Lourinhã, Lourinhã e Atalaia  ",House,  221 m2 ,  4 ,  3 
89, 2 400 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  327 m2 ,  6 ,  5 
90, 1 990 000 € ," Lisboa -   Sintra, Queluz e Belas  ",House,  446 m2 ,  5 ,  6 
91, 109 000 € ," Lisboa -   Torres Vedras, Ponte do Rol  ",House,  90 m2 ,  1 ,  2 
92, 305 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",House,  172 m2 ,  3 ,  3 
93, 85 000 € ," Lisboa -   Alenquer, Ventosa  ",House,  51 m2 ,  2 ,  1 
94, 393 000 € ," Lisboa -   Alenquer, Olhalvo  ",House,  272 m2 ,  4 ,  3 
95, 118 800 € ," Lisboa -   Arruda dos Vinhos, Arruda dos Vinhos  ",House,  151 m2 ,  1 ,  2 
96, 179 000 € ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",House,  67 m2 ,  1 ,  2 
97, 214 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  54 m2 ,  1 ,  2 
98, 300 000 € ," Lisboa -   Odivelas, Ramada e Caneças  ",House,  127 m2 ,  1 ,  3 
99, 59 900 € ," Lisboa -   Sobral de Monte Agraço, São Quintino  ",House,  45 m2 ,  1 ,  1 
100, 379 800 € ," Lisboa -   Mafra, Malveira e São Miguel de Alcainça  ",House,  82 m2 ,  2 ,  3 
101, 245 000 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",House,  75 m2 ,  1 ,  2 
102, 70 000 € ," Lisboa -   Vila Franca de Xira, Alhandra, São João dos Montes e Calhandriz  ",House,  44 m2 ,  1 ,  2 
103, 1 200 000 € ," Lisboa -   Cascais, Alcabideche  ",House,  150 m2 ,  4 ,  3 
104, 975 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  172 m2 ,  4 ,  4 
105, 278 000 € ," Lisboa -   Lourinhã, São Bartolomeu dos Galegos e Moledo  ",House,  228 m2 ,  3 ,  4 
106, 120 000 € ," Lisboa -   Lourinhã, Vimeiro  ",House,  63 m2 ,  1 ,  2 
107, 825 000 € ," Lisboa -   Cascais, Alcabideche  ",House,  202 m2 ,  4 ,  5 
108, 459 500 € ," Lisboa -   Odivelas, Ramada e Caneças  ",House,  264 m2 ,  4 ,  4 
109, 523 000 € ," Lisboa -   Amadora, Mina de Água  ",House,  159 m2 ,  3 ,  3 
110, 59 500 € ," Lisboa -   Torres Vedras, Dois Portos e Runa  ",House,  95 m2 ,  0 ,  2 
111, 550 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",House,  234 m2 ,  6 ,  5 
112, 789 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  172 m2 ,  3 ,  3 
113, 349 500 € ," Lisboa -   Sintra, Cacém e São Marcos  ",House,  191 m2 ,  4 ,  4 
114, 1 200 000 € ," Lisboa -   Lisboa, Belém  ",House,  255 m2 ,  4 ,  3 
115, 435 000 € ," Lisboa -   Mafra, Enxara do Bispo, Gradil e Vila Franca do Rosário  ",House,  180 m2 ,  8 ,  3 
116, 675 000 € ," Lisboa -   Mafra, Venda do Pinheiro e Santo Estêvão das Galés  ",House,  273 m2 ,  5 ,  4 
117, 495 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",House,  102 m2 ,  1 ,  2 
118, 490 000 € ," Lisboa -   Mafra, Milharado  ",House,  235 m2 ,  3 ,  3 
119, 395 000 € ," Lisboa -   Arruda dos Vinhos, Arruda dos Vinhos  ",House,  171 m2 ,  3 ,  3 
120, 1 650 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,  341 m2 ,  5 ,  6 
121, 3 700 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  451 m2 ,  6 ,  5 
122, 3 700 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  451 m2 ,  6 ,  5 
123, 375 000 € ," Lisboa -   Amadora, Águas Livres  ",House,  104 m2 ,  4 ,  3 
124, 96 900 € ," Lisboa -   Alenquer, Aldeia Galega da Merceana e Aldeia Gavinha  ",House,  62 m2 ,  1 ,  1 
125, 595 000 € ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",House,  255 m2 ,  5 ,  4 
126, 1 650 000 € ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",House,  314 m2 ,  5 ,  4 
127, 1 200 000 € ," Lisboa -   Cascais, Alcabideche  ",House,  447 m2 ,  3 ,  7 
128, 80 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,  157 m2 ,  -- ,  3 
129, 230 000 € ," Lisboa -   Loures, Loures  ",House,  90 m2 ,  0 ,  3 
130, 650 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  233 m2 ,  3 ,  5 
131, 99 000 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",House,  154 m2 ,  1 ,  2 
132, 475 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",House,  175 m2 ,  2 ,  4 
133, 899 000 € ," Lisboa -   Torres Vedras, Silveira  ",House,  387 m2 ,  3 ,  5 
134, 545 000 € ," Lisboa -   Lourinhã, Lourinhã e Atalaia  ",House,  205 m2 ,  4 ,  3 
135, 896 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  154 m2 ,  3 ,  4 
136, 81 500 € ," Lisboa -   Sintra, Queluz e Belas  ",House,  30 m2 ,  1 ,  1 
137, 255 000 € ," Lisboa -   Cadaval, Painho e Figueiros  ",House,  230 m2 ,  3 ,  4 
138, 798 000 € ," Lisboa -   Sintra, Colares  ",House,  253 m2 ,  4 ,  4 
139, 48 000 € ," Lisboa -   Mafra, Milharado  ",House,  77 m2 ,  0 ,  0 
140, 187 500 € ," Lisboa -   Sintra, Colares  ",House,  128 m2 ,  1 ,  2 
141, 1 050 000 € ," Lisboa -   Mafra, Milharado  ",House,  224 m2 ,  4 ,  5 
142, 79 000 € ," Lisboa -   Sobral de Monte Agraço, São Quintino  ",House,  6360 m2 ,  1 ,  2 
143, 270 000 € ," Lisboa -   Cadaval, Alguber  ",House,  116 m2 ,  2 ,  3 
144, 270 000 € ," Lisboa -   Cadaval, Alguber  ",House,  116 m2 ,  2 ,  3 
145, 498 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  217 m2 ,  3 ,  3 
146, 160 000 € ," Lisboa -   Mafra, Azueira e Sobral da Abelheira  ",House,  192 m2 ,  3 ,  3 
147, 349 000 € ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",House,  343 m2 ,  5 ,  6 
148, 680 000 € ," Lisboa -   Mafra, Milharado  ",House,  216 m2 ,  2 ,  3 
149, 2 050 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  192 m2 ,  6 ,  4 
150, 1 970 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  192 m2 ,  6 ,  4 
151, 1 250 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  276 m2 ,  4 ,  5 
152, 2 600 000 € ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",House,  1052 m2 ,  9 ,  9 
153, 590 000 € ," Lisboa -   Amadora, Venteira  ",House,  248 m2 ,  3 ,  7 
154, 287 000 € ," Lisboa -   Loures, Bucelas  ",House,  229 m2 ,  0 ,  8 
155, 267 500 € ," Lisboa -   Lourinhã, Reguengo Grande  ",House,  159 m2 ,  2 ,  4 
156, 450 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  241 m2 ,  3 ,  4 
157, 270 000 € ," Lisboa -   Azambuja, Aveiras de Cima  ",House,  167 m2 ,  3 ,  4 
158, 1 250 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  161 m2 ,  4 ,  4 
159, 560 000 € ," Lisboa -   Mafra, Ericeira  ",House,  130 m2 ,  3 ,  5 
160, 4 200 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  448 m2 ,  3 ,  9 
161, 12 000 000 € ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",House,  513 m2 ,  7 ,  5 
162, 800 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",House,  220 m2 ,  4 ,  4 
163, 85 000 € ," Lisboa -   Sobral de Monte Agraço, São Quintino  ",House,  115 m2 ,  1 ,  2 
164, 395 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  114 m2 ,  3 ,  3 
165, 749 000 € ," Lisboa -   Arruda dos Vinhos, Arruda dos Vinhos  ",House,  211 m2 ,  5 ,  4 
166, 65 000 € ," Lisboa -   Cadaval, Peral  ",House,  165 m2 ,  1 ,  2 
167, 170 000 € ," Lisboa -   Torres Vedras, Maxial e Monte Redondo  ",House,  223 m2 ,  3 ,  2 
168, 1 254 500 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  193 m2 ,  3 ,  4 
169, 999 000 € ," Lisboa -   Lisboa, Carnide  ",House,  300 m2 ,  3 ,  4 
170, 460 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  152 m2 ,  2 ,  3 
171, 530 000 € ," Lisboa -   Azambuja, Azambuja  ",House,  141 m2 ,  2 ,  4 
172, 699 000 € ," Lisboa -   Mafra, Venda do Pinheiro e Santo Estêvão das Galés  ",House,  155 m2 ,  3 ,  3 
173, 359 000 € ," Lisboa -   Vila Franca de Xira, Castanheira do Ribatejo e Cachoeiras  ",House,  179 m2 ,  4 ,  4 
174, 85 000 € ," Lisboa -   Arruda dos Vinhos, Arruda dos Vinhos  ",House,  36 m2 ,  1 ,  1 
175, 850 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,  162 m2 ,  6 ,  5 
176, 350 000 € ," Lisboa -   Sintra, Casal de Cambra  ",House,  287 m2 ,  2 ,  4 
177, 229 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",House,  132 m2 ,  2 ,  6 
178, 385 000 € ," Lisboa -   Torres Vedras, São Pedro da Cadeira  ",House,  268 m2 ,  0 ,  3 
179, 980 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,  203 m2 ,  2 ,  3 
180, 1 350 000 € ," Lisboa -   Cascais, Alcabideche  ",House,  340 m2 ,  3 ,  4 
181, 820 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  124 m2 ,  4 ,  2 
182, 159 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  89 m2 ,  1 ,  3 
183, 750 000 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",House,  300 m2 ,  4 ,  4 
184, 550 000 € ," Lisboa -   Mafra, Mafra  ",House,  188 m2 ,  4 ,  4 
185, 750 000 € ," Lisboa -   Mafra, Mafra  ",House,  280 m2 ,  5 ,  6 
186, 1 375 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  228 m2 ,  4 ,  4 
187, 450 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  180 m2 ,  3 ,  3 
188, 1 840 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",House,  200 m2 ,  5 ,  5 
189, 245 000 € ," Lisboa -   Odivelas, Ramada e Caneças  ",House,  103 m2 ,  4 ,  4 
190, 1 390 000 € ," Lisboa -   Cascais, Alcabideche  ",House,  200 m2 ,  4 ,  4 
191, 1 600 000 € ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",House,  301 m2 ,  4 ,  5 
192, 159 000 € ," Lisboa -   Mafra, Enxara do Bispo, Gradil e Vila Franca do Rosário  ",House,  59 m2 ,  1 ,  4 
193, 399 500 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",House,  491 m2 ,  2 ,  6 
194, 320 000 € ," Lisboa -   Torres Vedras, Ventosa  ",House,  168 m2 ,  3 ,  4 
195, 750 000 € ," Lisboa -   Mafra, Igreja Nova e Cheleiros  ",House,  240 m2 ,  3 ,  4 
196, 750 000 € ," Lisboa -   Mafra, Igreja Nova e Cheleiros  ",House,  240 m2 ,  0 ,  4 
197, 785 000 € ," Lisboa -   Torres Vedras, Silveira  ",House,  333 m2 ,  4 ,  4 
198, 82 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",House,  208 m2 ,  4 ,  4 
199, 550 000 € ," Lisboa -   Lisboa, Ajuda  ",House,  180 m2 ,  2 ,  4 
200, 770 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",House,  349 m2 ,  4 ,  4 
201, 259 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",House,  116 m2 ,  2 ,  2 
202, 660 000 € ," Lisboa -   Mafra, Mafra  ",House,  358 m2 ,  4 ,  4 
203, 699 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,  235 m2 ,  3 ,  4 
204, 170 000 € ," Lisboa -   Cadaval, Lamas e Cercal  ",House,  285 m2 ,  1 ,  3 
205, 290 000 € ," Lisboa -   Mafra, Malveira e São Miguel de Alcainça  ",House,  137 m2 ,  3 ,  2 
206, 520 000 € ," Lisboa -   Mafra, Encarnação  ",House,  207 m2 ,  2 ,  5 
207, 480 000 € ," Lisboa -   Torres Vedras, Silveira  ",House,  368 m2 ,  4 ,  4 
208, 230 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",House,  121 m2 ,  2 ,  4 
209, 390 000 € ," Lisboa -   Sintra, Rio de Mouro  ",House,  179 m2 ,  2 ,  3 
210, 840 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  164 m2 ,  5 ,  6 
211, 595 000 € ," Lisboa -   Lisboa, Olivais  ",House,  148 m2 ,  2 ,  3 
212, 175 000 € ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",House,  100 m2 ,  2 ,  2 
213, 479 000 € ," Lisboa -   Mafra, Igreja Nova e Cheleiros  ",House,  262 m2 ,  3 ,  3 
214, 245 000 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",House,  104 m2 ,  2 ,  2 
215, 265 000 € ," Lisboa -   Lourinhã, Ribamar  ",House,  381 m2 ,  3 ,  4 
216, 425 000 € ," Lisboa -   Sintra, Rio de Mouro  ",House,  184 m2 ,  3 ,  4 
217, 350 000 € ," Lisboa -   Alenquer, Ribafria e Pereiro de Palhacana  ",House,  101 m2 ,  1 ,  2 
218, 290 000 € ," Lisboa -   Vila Franca de Xira, Alhandra, São João dos Montes e Calhandriz  ",House,  218 m2 ,  3 ,  6 
219, 225 000 € ," Lisboa -   Mafra, Santo Isidoro  ",House,  100 m2 ,  1 ,  2 
220, 850 000 € ," Lisboa -   Alenquer, Aldeia Galega da Merceana e Aldeia Gavinha  ",House,  286 m2 ,  4 ,  4 
221, 280 000 € ," Lisboa -   Alenquer, Abrigada e Cabanas de Torres  ",House,  151 m2 ,  3 ,  3 
222, 475 000 € ," Lisboa -   Mafra, Encarnação  ",House,  250 m2 ,  4 ,  5 
